sequence,frame_id,raw_points,removed_ground_points,nonground_points,algorithm,csf_ms,cluster_ms,total_ms,cluster_fps,total_fps,clusters
03,000003,124785,66696,58089,FEC,54.641795,22.798790,77.440585,43.861977,12.913126,46
03,000004,124543,64962,59581,FEC,48.494069,23.024703,71.518772,43.431613,13.982343,44
03,000005,124264,61673,62591,FEC,58.194211,24.503480,82.697691,40.810530,12.092236,49
03,000006,123790,63681,60109,FEC,70.679193,25.018823,95.698016,39.969906,10.449537,40
03,000007,123381,64762,58619,FEC,49.365712,22.803228,72.168940,43.853440,13.856376,38
03,000008,122617,57990,64627,FEC,39.506309,26.175826,65.682135,38.203188,15.224840,33
03,000009,122299,62080,60219,FEC,46.841180,23.936141,70.777321,41.777829,14.128820,45
03,000010,121364,56159,65205,FEC,59.230845,25.793804,85.024649,38.769000,11.761295,41
03,000011,121597,61515,60082,FEC,62.301362,24.000556,86.301918,41.665701,11.587228,44
03,000012,121924,59136,62788,FEC,55.416761,24.845495,80.262256,40.248745,12.459156,41
03,000013,122751,57040,65711,FEC,74.354286,26.986991,101.341277,37.054891,9.867648,47
03,000014,123649,66327,57322,FEC,53.722551,22.855940,76.578491,43.752302,13.058497,43
03,000015,124592,53384,71208,FEC,207.899064,29.119642,237.018706,34.341082,4.219076,38
03,000016,124825,64173,60652,FEC,53.254764,24.154244,77.409008,41.400592,12.918393,43
03,000017,124731,62913,61818,FEC,62.491046,24.538968,87.030014,40.751510,11.490289,41
03,000018,124813,66050,58763,FEC,78.748568,22.174268,100.922836,45.097317,9.908560,43
03,000019,125036,64307,60729,FEC,72.372014,24.221879,96.593893,41.284989,10.352621,39
03,000020,125158,65728,59430,FEC,75.733185,23.383401,99.116586,42.765379,10.089129,38
03,000021,125119,54649,70470,FEC,219.095641,28.169349,247.264990,35.499578,4.044244,45
03,000022,125132,67891,57241,FEC,78.850939,23.630686,102.481625,42.317857,9.757847,40
03,000023,124839,63520,61319,FEC,59.900087,24.089006,83.989093,41.512713,11.906308,46
03,000024,124704,64304,60400,FEC,74.580394,23.176851,97.757245,43.146500,10.229421,47
03,000025,123949,65153,58796,FEC,79.566762,24.142909,103.709671,41.420029,9.642302,51
03,000026,124060,66814,57246,FEC,60.543683,22.359968,82.903651,44.722783,12.062195,40
03,000027,123809,64281,59528,FEC,78.440909,23.728343,102.169252,42.143693,9.787681,46
03,000028,123183,63238,59945,FEC,89.531111,24.769113,114.300224,40.372863,8.748889,48
03,000029,121977,64247,57730,FEC,83.384307,22.969458,106.353765,43.536073,9.402582,48
03,000030,120985,60814,60171,FEC,80.455757,23.869864,104.325621,41.893829,9.585373,49
03,000031,120461,66236,54225,FEC,83.628621,22.778937,106.407558,43.900205,9.397829,45
03,000032,119777,62614,57163,FEC,83.176760,23.123483,106.300243,43.246080,9.407316,47
03,000033,119658,62088,57570,FEC,70.685752,23.248394,93.934146,43.013724,10.645756,43
03,000034,119508,59584,59924,FEC,95.075578,23.958630,119.034208,41.738614,8.400946,44
03,000035,119955,62601,57354,FEC,90.661751,22.475189,113.136940,44.493508,8.838846,42
03,000036,119287,61489,57798,FEC,105.827714,23.480532,129.308246,42.588473,7.733459,41
03,000037,118628,64491,54137,FEC,92.082501,23.135178,115.217679,43.224219,8.679224,45
03,000038,119059,64945,54114,FEC,102.225814,20.916074,123.141888,47.810120,8.120714,43
03,000039,120161,66793,53368,FEC,105.397825,21.088918,126.486743,47.418270,7.905967,39
03,000040,120885,66754,54131,FEC,121.669766,21.659601,143.329367,46.168902,6.976937,34
03,000041,121287,70863,50424,FEC,106.070665,19.712416,125.783081,50.729449,7.950195,42
03,000042,121562,68933,52629,FEC,120.984409,20.494798,141.479207,48.792869,7.068176,36
03,000043,121799,68870,52929,FEC,131.530534,20.701312,152.231846,48.306117,6.568928,40
03,000044,122328,71015,51313,FEC,141.058298,20.322655,161.380953,49.206169,6.196518,38
03,000045,122250,73576,48674,FEC,130.089793,18.633122,148.722915,53.667872,6.723913,36
03,000046,122157,71417,50740,FEC,78.282288,19.320363,97.602651,51.758862,10.245623,40
03,000047,121856,70400,51456,FEC,98.191378,21.125632,119.317010,47.335862,8.381035,38
03,000048,122085,71460,50625,FEC,96.440885,19.558057,115.998942,51.129823,8.620768,40
03,000049,122341,71942,50399,FEC,94.219067,19.794456,114.013523,50.519196,8.770889,37
03,000050,122442,73405,49037,FEC,108.034437,18.584066,126.618503,53.809538,7.897740,40
03,000051,122477,74645,47832,FEC,136.179627,18.606058,154.785685,53.745936,6.460546,38
03,000052,122764,75786,46978,FEC,127.106685,18.261542,145.368227,54.759888,6.879082,34
03,000053,123004,77188,45816,FEC,119.023401,21.725148,140.748549,46.029606,7.104869,41
03,000054,123342,78760,44582,FEC,86.537556,17.089644,103.627200,58.514970,9.649976,40
03,000055,123653,81001,42652,FEC,93.990209,16.386504,110.376713,61.025830,9.059882,40
03,000056,123862,81328,42534,FEC,98.245486,16.526705,114.772191,60.508129,8.712912,38
03,000057,123916,82681,41235,FEC,121.605027,15.899781,137.504808,62.893948,7.272473,40
03,000058,123958,83618,40340,FEC,117.217557,16.921885,134.139442,59.095071,7.454929,37
03,000059,124062,83924,40138,FEC,135.889263,15.347507,151.236770,65.157162,6.612149,37
03,000060,124187,86210,37977,FEC,112.043717,14.951156,126.994873,66.884460,7.874334,37
03,000061,124199,85195,39004,FEC,99.653060,14.778957,114.432017,67.663774,8.738813,36
03,000062,124203,85101,39102,FEC,95.273046,15.461384,110.734430,64.677263,9.030615,39
03,000063,124169,86500,37669,FEC,137.354994,14.211063,151.566057,70.367713,6.597783,38
03,000064,124143,86524,37619,FEC,95.437190,14.961933,110.399123,66.836284,9.058043,38
03,000065,124225,86610,37615,FEC,87.283892,14.230842,101.514734,70.269911,9.850787,35
03,000066,124142,87649,36493,FEC,90.820962,14.031381,104.852343,71.268822,9.537221,31
03,000067,124079,88277,35802,FEC,81.065024,14.093786,95.158810,70.953256,10.508748,37
03,000068,123986,87007,36979,FEC,96.251071,14.476093,110.727164,69.079413,9.031208,34
03,000069,124041,86615,37426,FEC,72.683958,14.795203,87.479161,67.589475,11.431294,32
03,000070,124070,87850,36220,FEC,122.613869,14.026750,136.640619,71.292352,7.318468,36
03,000071,124038,88541,35497,FEC,100.041001,13.821782,113.862783,72.349571,8.782501,34
03,000072,124237,89269,34968,FEC,87.088169,13.721084,100.809253,72.880539,9.919724,32
03,000073,124252,89525,34727,FEC,80.790802,13.777724,94.568526,72.580928,10.574343,32
03,000074,124589,89978,34611,FEC,103.202317,14.954084,118.156401,66.871364,8.463359,29
03,000075,124833,90276,34557,FEC,106.324447,13.889004,120.213451,71.999403,8.318537,28
03,000076,124991,90799,34192,FEC,105.542974,13.313687,118.856661,75.110674,8.413496,30
03,000077,125147,91668,33479,FEC,88.426962,13.652835,102.079797,73.244861,9.796258,29
03,000078,125340,91896,33444,FEC,67.437015,13.219285,80.656300,75.647057,12.398288,28
03,000079,125454,91730,33724,FEC,115.075494,13.504415,128.579909,74.049857,7.777265,31
03,000080,125485,92471,33014,FEC,80.524227,12.994627,93.518854,76.954883,10.693031,29
03,000081,125608,93379,32229,FEC,80.099841,12.761552,92.861393,78.360375,10.768738,32
03,000082,125715,93316,32399,FEC,57.216598,12.977448,70.194046,77.056753,14.246223,31
03,000083,125778,92900,32878,FEC,75.888465,13.469878,89.358343,74.239722,11.190897,37
03,000084,125772,92646,33126,FEC,75.613098,13.540470,89.153568,73.852680,11.216601,34
03,000085,125683,92865,32818,FEC,76.657622,13.387742,90.045364,74.695195,11.105513,34
03,000086,125833,93698,32135,FEC,60.993358,12.701450,73.694808,78.731168,13.569477,33
03,000087,125868,93218,32650,FEC,82.356134,13.143256,95.499390,76.084648,10.471271,32
03,000088,125771,93413,32358,FEC,84.123137,13.201164,97.324301,75.750896,10.274926,30
03,000089,125870,93860,32010,FEC,95.580871,12.888903,108.469774,77.586122,9.219158,37
03,000090,125949,93916,32033,FEC,79.935110,13.257912,93.193022,75.426658,10.730417,35
03,000091,126003,94319,31684,FEC,71.818300,13.591968,85.410268,73.572863,11.708194,31
03,000092,126046,93787,32259,FEC,74.747780,12.912870,87.660650,77.442118,11.407627,26
03,000093,126057,94561,31496,FEC,82.578619,12.531961,95.110580,79.795971,10.514077,26
03,000094,126079,94361,31718,FEC,88.783839,12.447564,101.231403,80.337004,9.878358,31
03,000095,126191,93911,32280,FEC,85.983527,13.336911,99.320438,74.979881,10.068421,28
03,000096,126301,94163,32138,FEC,102.209879,13.497007,115.706886,74.090500,8.642528,23
03,000097,126186,94542,31644,FEC,83.790509,12.339879,96.130388,81.038072,10.402538,31
03,000098,126147,93873,32274,FEC,87.962573,11.772931,99.735504,84.940615,10.026520,26
03,000099,126126,94827,31299,FEC,94.839351,11.516804,106.356155,86.829645,9.402371,24
04,000000,124231,94732,29499,FEC,133.690324,12.120770,145.811094,82.503009,6.858189,20
04,000001,124087,94331,29756,FEC,145.063986,12.156220,157.220206,82.262414,6.360506,25
04,000002,123861,95375,28486,FEC,138.024670,11.376738,149.401408,87.898658,6.693377,19
04,000003,123679,94229,29450,FEC,127.295503,11.769901,139.065404,84.962482,7.190861,27
04,000004,123431,93720,29711,FEC,173.397393,12.124595,185.521988,82.476982,5.390197,22
04,000005,123298,92863,30435,FEC,164.869425,12.936406,177.805831,77.301223,5.624113,22
04,000006,123229,92054,31175,FEC,338.421942,12.922313,351.344255,77.385527,2.846211,27
04,000007,122881,92365,30516,FEC,208.288455,12.737895,221.026350,78.505907,4.524347,20
04,000008,122870,91496,31374,FEC,230.420051,13.426974,243.847025,74.476945,4.100932,27
04,000009,122909,92339,30570,FEC,264.033152,12.224670,276.257822,81.801799,3.619807,26
04,000010,122975,92132,30843,FEC,196.967550,13.914065,210.881615,71.869723,4.741997,30
04,000011,123132,91861,31271,FEC,261.374273,14.573105,275.947378,68.619556,3.623879,24
04,000012,123005,92248,30757,FEC,271.878195,13.866905,285.745100,72.114145,3.499623,25
04,000013,122993,92814,30179,FEC,210.909692,13.637677,224.547369,73.326271,4.453403,23
04,000014,122925,91908,31017,FEC,178.577389,13.933507,192.510896,71.769440,5.194511,25
04,000015,122915,91250,31665,FEC,203.281120,14.438496,217.719616,69.259291,4.593063,23
04,000016,122944,90174,32770,FEC,166.153059,14.921844,181.074903,67.015846,5.522576,23
04,000017,122903,89402,33501,FEC,157.731378,14.985536,172.716914,66.731013,5.789821,21
04,000018,122812,88207,34605,FEC,181.049616,15.406324,196.455940,64.908410,5.090200,19
04,000019,122857,86808,36049,FEC,101.973185,16.305196,118.278381,61.330143,8.454630,21
04,000020,122796,85745,37051,FEC,124.996843,16.403458,141.400301,60.962756,7.072121,19
04,000021,122812,83702,39110,FEC,101.587434,17.129907,118.717341,58.377433,8.423369,22
04,000022,122967,82002,40965,FEC,106.316874,17.770539,124.087413,56.272913,8.058835,18
04,000023,122994,80196,42798,FEC,98.530518,18.512352,117.042870,54.017988,8.543878,21
04,000024,123190,79125,44065,FEC,101.750934,19.798725,121.549659,50.508303,8.227090,23
04,000025,123111,79741,43370,FEC,96.930240,19.951896,116.882136,50.120550,8.555627,23
04,000026,123190,76856,46334,FEC,99.054252,20.737307,119.791559,48.222269,8.347834,24
04,000027,123439,76839,46600,FEC,100.352013,21.604725,121.956738,46.286171,8.199629,25
04,000028,123276,78494,44782,FEC,219.248994,20.199967,239.448961,49.505031,4.176255,21
04,000029,123419,76999,46420,FEC,106.927253,22.056952,128.984205,45.337180,7.752887,23
04,000030,123647,77937,45710,FEC,141.724754,21.389849,163.114603,46.751148,6.130659,22
04,000031,123868,78129,45739,FEC,101.143301,20.319263,121.462564,49.214383,8.232989,21
04,000032,123846,78443,45403,FEC,93.772093,21.267114,115.039207,47.020955,8.692689,20
04,000033,124176,78422,45754,FEC,99.111047,21.820133,120.931180,45.829235,8.269166,17
04,000034,124153,79250,44903,FEC,108.368084,21.591007,129.959091,46.315579,7.694729,18
04,000035,124242,79279,44963,FEC,66.191678,21.204985,87.396663,47.158722,11.442084,19
04,000036,124382,79175,45207,FEC,92.550289,21.113060,113.663349,47.364049,8.797911,24
04,000037,124556,79025,45531,FEC,66.300223,23.013129,89.313352,43.453457,11.196534,28
04,000038,124774,78926,45848,FEC,70.424996,20.861883,91.286879,47.934312,10.954477,25
04,000039,124942,78337,46605,FEC,79.763273,22.027473,101.790746,45.397854,9.824076,23
04,000040,124853,78975,45878,FEC,65.043502,20.267975,85.311477,49.338920,11.721752,28
04,000041,125137,78441,46696,FEC,83.228227,22.002786,105.231013,45.448790,9.502902,24
04,000042,125226,76138,49088,FEC,69.565244,21.826629,91.391873,45.815595,10.941892,24
04,000043,125281,76610,48671,FEC,104.918574,21.574622,126.493196,46.350754,7.905564,21
04,000044,125306,76959,48347,FEC,89.042414,21.347163,110.389577,46.844632,9.058826,24
04,000045,125328,77432,47896,FEC,63.903319,22.511984,86.415303,44.420785,11.572024,20
04,000046,125326,77090,48236,FEC,74.394201,20.912757,95.306958,47.817703,10.492413,16
04,000047,125369,76303,49066,FEC,86.788155,21.881046,108.669201,45.701654,9.202239,17
04,000048,125490,76457,49033,FEC,114.129100,21.858839,135.987939,45.748084,7.353593,15
04,000049,125541,76228,49313,FEC,110.363409,19.662564,130.025973,50.858067,7.690771,12
04,000050,125512,76215,49297,FEC,88.341907,20.572390,108.914297,48.608839,9.181531,8
04,000051,125489,75491,49998,FEC,39.546987,20.150238,59.697225,49.627205,16.751197,13
04,000052,125789,76332,49457,FEC,68.201239,19.669155,87.870394,50.841025,11.380397,15
04,000053,125933,75471,50462,FEC,88.625023,19.419332,108.044355,51.495077,9.255458,15
04,000054,125922,74937,50985,FEC,76.440778,20.543347,96.984125,48.677560,10.310966,16
04,000055,125864,76197,49667,FEC,75.531621,19.583918,95.115539,51.062305,10.513529,12
04,000056,125822,75748,50074,FEC,58.092436,19.920192,78.012628,50.200319,12.818438,12
04,000057,125934,75631,50303,FEC,85.753350,19.247960,105.001310,51.953558,9.523691,13
04,000058,125858,74804,51054,FEC,75.074319,19.315853,94.390172,51.770947,10.594323,18
04,000059,125947,75828,50119,FEC,63.748854,18.038389,81.787243,55.437323,12.226846,16
04,000060,126000,76296,49704,FEC,60.721811,17.969627,78.691438,55.649458,12.707863,11
04,000061,125983,75372,50611,FEC,86.432058,18.339690,104.771748,54.526549,9.544558,15
04,000062,126144,74020,52124,FEC,62.053946,19.908941,81.962887,50.228689,12.200644,13
04,000063,126165,75016,51149,FEC,92.133752,18.999644,111.133396,52.632565,8.998195,17
04,000064,126102,74925,51177,FEC,90.289579,18.503071,108.792650,54.045083,9.191797,20
04,000065,126188,76449,49739,FEC,100.284778,18.728539,119.013317,53.394448,8.402421,20
04,000066,126200,75743,50457,FEC,165.386066,19.038307,184.424373,52.525679,5.422277,30
04,000067,126215,76187,50028,FEC,123.919523,18.330753,142.250276,54.553133,7.029863,21
04,000068,126207,79310,46897,FEC,120.090196,16.868366,136.958562,59.282565,7.301479,22
04,000069,126194,77223,48971,FEC,108.900380,18.260388,127.160768,54.763349,7.864061,21
04,000070,126236,75982,50254,FEC,138.644238,19.077020,157.721258,52.419089,6.340299,24
04,000071,126238,77346,48892,FEC,122.392893,18.685251,141.078144,53.518146,7.088270,20
04,000072,126285,78764,47521,FEC,102.424064,18.158015,120.582079,55.072099,8.293106,24
04,000073,126320,77183,49137,FEC,99.600187,19.378672,118.978859,51.603123,8.404855,23
04,000074,126258,77746,48512,FEC,77.994148,18.575628,96.569776,53.833981,10.355207,25
04,000075,126262,80138,46124,FEC,64.666546,17.693282,82.359828,56.518627,12.141842,30
04,000076,126125,80927,45198,FEC,70.343134,18.191393,88.534527,54.971051,11.295028,25
04,000077,126102,81402,44700,FEC,77.745512,17.923209,95.668721,55.793580,10.452737,23
04,000078,126128,81243,44885,FEC,56.881418,18.273615,75.155033,54.723710,13.305829,28
04,000079,126292,81589,44703,FEC,63.500528,17.444904,80.945432,57.323331,12.354002,28
04,000080,126255,80698,45557,FEC,76.203128,18.715237,94.918365,53.432398,10.535369,29
04,000081,126280,81627,44653,FEC,91.710837,19.481705,111.192542,51.330210,8.993409,31
04,000082,126269,81316,44953,FEC,72.276555,18.940612,91.217167,52.796604,10.962849,29
04,000083,126250,80312,45938,FEC,58.719699,20.524699,79.244398,48.721786,12.619189,34
04,000084,126399,81318,45081,FEC,89.513350,18.689304,108.202654,53.506540,9.241917,34
04,000085,126341,81457,44884,FEC,91.405374,19.282191,110.687565,51.861326,9.034439,23
04,000086,126359,79607,46752,FEC,67.972150,20.407869,88.380019,49.000707,11.314775,23
04,000087,126393,79327,47066,FEC,108.422423,20.966593,129.389016,47.694921,7.728631,21
04,000088,126562,77946,48616,FEC,85.679209,20.684374,106.363583,48.345674,9.401714,28
04,000089,126581,78690,47891,FEC,61.652062,20.262608,81.914670,49.351989,12.207826,23
04,000090,126656,79450,47206,FEC,61.116900,19.580095,80.696995,51.072275,12.392035,23
04,000091,126628,75882,50746,FEC,93.447122,22.900186,116.347308,43.667768,8.594956,23
04,000092,126840,79820,47020,FEC,163.684144,20.142928,183.827072,49.645215,5.439895,26
04,000093,126793,78335,48458,FEC,146.327104,19.274766,165.601870,51.881304,6.038579,26
04,000094,126886,76130,50756,FEC,80.661950,21.961914,102.623864,45.533372,9.744322,19
04,000095,126818,78674,48144,FEC,98.941781,18.701658,117.643439,53.471195,8.500262,18
04,000096,126818,79874,46944,FEC,91.841210,18.620408,110.461618,53.704516,9.052918,19
04,000097,126890,79840,47050,FEC,66.026672,18.654363,84.681035,53.606762,11.809020,18
04,000098,126975,80290,46685,FEC,62.773631,18.033794,80.807425,55.451449,12.375100,18
04,000099,126986,77002,49984,FEC,55.113155,19.377544,74.490699,51.606127,13.424495,17
05,000000,126956,84403,42553,FEC,65.385631,16.046505,81.432136,62.318866,12.280164,43
05,000001,127058,83886,43172,FEC,69.363605,17.315881,86.679486,57.750455,11.536755,45
05,000002,127195,83692,43503,FEC,80.946920,16.586536,97.533456,60.289864,10.252892,40
05,000003,127198,81933,45265,FEC,115.440070,17.624237,133.064307,56.740045,7.515163,34
05,000004,127142,82837,44305,FEC,99.312629,17.275635,116.588264,57.884992,8.577193,38
05,000005,126999,83448,43551,FEC,71.683855,16.673065,88.356920,59.976975,11.317733,39
05,000006,126987,82569,44418,FEC,74.632129,17.748116,92.380245,56.344009,10.824825,36
05,000007,127070,83335,43735,FEC,83.814926,16.950598,100.765524,58.994969,9.924029,39
05,000008,126989,83329,43660,FEC,95.144444,18.214724,113.359168,54.900640,8.821519,36
05,000009,126880,86462,40418,FEC,115.815446,15.609841,131.425287,64.062152,7.608886,38
05,000010,126924,86923,40001,FEC,104.333028,15.399222,119.732250,64.938346,8.351969,32
05,000011,126802,84465,42337,FEC,97.147744,16.798127,113.945871,59.530446,8.776097,37
05,000012,126678,85827,40851,FEC,91.438941,16.217886,107.656827,61.660318,9.288775,33
05,000013,126557,86463,40094,FEC,101.941682,15.517045,117.458727,64.445260,8.513629,34
05,000014,126461,86807,39654,FEC,97.369005,16.007496,113.376501,62.470732,8.820170,31
05,000015,126353,86794,39559,FEC,101.083348,15.554245,116.637593,64.291131,8.573565,32
05,000016,126129,87749,38380,FEC,115.063875,15.520076,130.583951,64.432674,7.657909,27
05,000017,126298,87356,38942,FEC,99.422818,16.559560,115.982378,60.388078,8.621999,32
05,000018,126217,85713,40504,FEC,100.715559,16.742052,117.457611,59.729835,8.513710,31
05,000019,126224,87835,38389,FEC,98.658803,15.753995,114.412798,63.475963,8.740281,29
05,000020,126315,87372,38943,FEC,105.758449,15.028438,120.786887,66.540515,8.279044,28
05,000021,126212,87584,38628,FEC,124.129209,15.106526,139.235735,66.196556,7.182064,28
05,000022,126402,86992,39410,FEC,108.707216,16.160981,124.868197,61.877432,8.008444,26
05,000023,126494,85002,41492,FEC,109.128984,17.865446,126.994430,55.973973,7.874361,28
05,000024,126564,81902,44662,FEC,119.487185,18.882246,138.369431,52.959801,7.227030,26
05,000025,126663,82536,44127,FEC,67.562457,18.182948,85.745405,54.996583,11.662433,30
05,000026,126779,81391,45388,FEC,82.641979,17.829573,100.471552,56.086593,9.953066,26
05,000027,126816,79362,47454,FEC,77.500319,19.499739,97.000058,51.282738,10.309272,30
05,000028,126907,79337,47570,FEC,69.581665,18.621706,88.203371,53.700773,11.337435,26
05,000029,127025,80394,46631,FEC,52.572900,19.303390,71.876290,51.804372,13.912794,28
05,000030,127145,78543,48602,FEC,71.109605,20.320050,91.429655,49.212477,10.937370,24
05,000031,127160,78234,48926,FEC,59.472240,19.135221,78.607461,52.259653,12.721439,22
05,000032,127264,76523,50741,FEC,55.857825,19.537434,75.395259,51.183794,13.263433,21
05,000033,127335,74345,52990,FEC,63.955154,20.589150,84.544304,48.569271,11.828118,21
05,000034,127351,73755,53596,FEC,68.457676,21.035448,89.493124,47.538802,11.174043,25
05,000035,127361,73180,54181,FEC,66.731089,21.345036,88.076125,46.849300,11.353815,23
05,000036,127276,73116,54160,FEC,68.339567,20.486355,88.825922,48.812978,11.257975,28
05,000037,127214,72904,54310,FEC,68.021207,20.818426,88.839633,48.034371,11.256237,25
05,000038,127061,73368,53693,FEC,66.592861,20.859251,87.452112,47.940360,11.434830,26
05,000039,126842,72467,54375,FEC,54.238651,20.176577,74.415228,49.562421,13.438110,25
05,000040,126362,73774,52588,FEC,59.069406,20.765060,79.834466,48.157819,12.525918,30
05,000041,125998,72922,53076,FEC,57.380329,19.708408,77.088737,50.739765,12.972064,32
05,000042,125348,74729,50619,FEC,51.263708,18.932708,70.196416,52.818646,14.245742,32
05,000043,124559,77283,47276,FEC,47.233065,16.739463,63.972528,59.739073,15.631710,31
05,000044,124069,72784,51285,FEC,72.116560,18.651143,90.767703,53.616017,11.017135,39
05,000045,123174,71763,51411,FEC,107.449679,18.331860,125.781539,54.549838,7.950292,39
05,000046,122343,73221,49122,FEC,96.102118,17.219625,113.321743,58.073274,8.824432,36
05,000047,121987,72220,49767,FEC,114.844959,17.611769,132.456728,56.780213,7.549635,41
05,000048,121559,72248,49311,FEC,129.996193,17.593546,147.589739,56.839025,6.775539,36
05,000049,121895,70343,51552,FEC,136.908178,18.719306,155.627484,53.420784,6.425600,38
05,000050,122107,70937,51170,FEC,264.398861,18.572668,282.971529,53.842560,3.533924,30
05,000051,122225,72658,49567,FEC,144.701149,17.897711,162.598860,55.873067,6.150105,36
05,000052,121972,74071,47901,FEC,90.020283,16.961405,106.981688,58.957380,9.347394,36
05,000053,121807,68474,53333,FEC,259.648514,20.250869,279.899383,49.380597,3.572712,45
05,000054,121697,77994,43703,FEC,93.280903,15.191515,108.472418,65.826219,9.218933,40
05,000055,122084,78215,43869,FEC,60.249260,15.370655,75.619915,65.059036,13.224030,37
05,000056,122591,81454,41137,FEC,65.814463,15.627153,81.441616,63.991183,12.278735,39
05,000057,122953,80043,42910,FEC,58.368200,15.071919,73.440119,66.348552,13.616536,48
05,000058,122885,67371,55514,FEC,61.347375,20.239366,81.586741,49.408662,12.256894,47
05,000059,122618,68551,54067,FEC,62.488227,19.831188,82.319415,50.425623,12.147803,43
05,000060,122402,74761,47641,FEC,52.601097,17.620421,70.221518,56.752333,14.240649,47
05,000061,122374,78761,43613,FEC,53.322737,16.536333,69.859070,60.472899,14.314534,48
05,000062,123061,78716,44345,FEC,45.116952,16.947794,62.064746,59.004729,16.112206,50
05,000063,123402,78920,44482,FEC,49.921336,16.367612,66.288948,61.096267,15.085471,52
05,000064,123450,77433,46017,FEC,36.982227,17.137466,54.119693,58.351684,18.477562,50
05,000065,123204,76108,47096,FEC,65.573697,18.538587,84.112284,53.941544,11.888870,52
05,000066,122626,73236,49390,FEC,47.649161,18.573393,66.222554,53.840459,15.100595,48
05,000067,122188,74067,48121,FEC,65.977971,17.939754,83.917725,55.742124,11.916434,48
05,000068,121942,67782,54160,FEC,57.125290,21.081049,78.206339,47.435970,12.786687,47
05,000069,121617,72176,49441,FEC,64.644593,19.322570,83.967163,51.752950,11.909417,46
05,000070,121140,72672,48468,FEC,53.236447,18.909917,72.146364,52.882305,13.860712,41
05,000071,120966,72951,48015,FEC,61.471087,18.378837,79.849924,54.410407,12.523493,49
05,000072,121029,73805,47224,FEC,55.273698,19.164285,74.437983,52.180397,13.434002,44
05,000073,120751,74203,46548,FEC,55.727327,17.815959,73.543286,56.129451,13.597434,40
05,000074,120547,72997,47550,FEC,55.311078,19.011995,74.323073,52.598373,13.454772,41
05,000075,120083,73636,46447,FEC,58.791455,18.849529,77.640984,53.051723,12.879796,44
05,000076,120458,73586,46872,FEC,77.211418,18.254031,95.465449,54.782420,10.474994,43
05,000077,120642,71619,49023,FEC,98.513566,21.323470,119.837036,46.896682,8.344666,47
05,000078,120732,74794,45938,FEC,80.801610,19.093625,99.895235,52.373502,10.010487,53
05,000079,120846,73883,46963,FEC,68.451628,18.947171,87.398799,52.778328,11.441805,53
05,000080,121004,74883,46121,FEC,60.307607,18.936738,79.244345,52.807405,12.619197,57
05,000081,121107,75566,45541,FEC,67.529186,19.409845,86.939031,51.520247,11.502314,64
05,000082,121459,75373,46086,FEC,70.049190,18.281644,88.330834,54.699676,11.321075,63
05,000083,122040,76007,46033,FEC,77.423574,18.181743,95.605317,55.000227,10.459669,58
05,000084,122305,75780,46525,FEC,80.508351,19.149431,99.657782,52.220873,10.034339,57
05,000085,122832,75635,47197,FEC,77.723998,18.409817,96.133815,54.318845,10.402167,46
05,000086,123155,75553,47602,FEC,63.369878,18.749346,82.119224,53.335194,12.177417,48
05,000087,123400,76029,47371,FEC,57.208192,18.549702,75.757894,53.909222,13.199945,46
05,000088,123470,76895,46575,FEC,53.905521,17.447670,71.353191,57.314243,14.014790,44
05,000089,123889,77748,46141,FEC,39.689643,17.828427,57.518070,56.090198,17.385841,44
05,000090,124046,77118,46928,FEC,48.109946,18.234595,66.344541,54.840812,15.072830,41
05,000091,124173,74927,49246,FEC,200.277245,20.077304,220.354549,49.807484,4.538141,44
05,000092,124532,75053,49479,FEC,151.674727,21.286088,172.960815,46.979041,5.781656,40
05,000093,124895,75866,49029,FEC,155.612124,19.404245,175.016369,51.535115,5.713751,50
05,000094,125143,80381,44762,FEC,41.267819,17.146067,58.413886,58.322413,17.119217,45
05,000095,125525,73862,51663,FEC,136.460365,22.770390,159.230755,43.916683,6.280194,48
05,000096,125764,76391,49373,FEC,119.341859,20.391304,139.733163,49.040513,7.156497,42
05,000097,126023,78498,47525,FEC,58.102563,19.504200,77.606763,51.271008,12.885475,38
05,000098,126151,72397,53754,FEC,127.177405,22.932906,150.110311,43.605464,6.661768,41
05,000099,126273,82042,44231,FEC,60.675071,17.967194,78.642265,55.656994,12.715809,31
06,000000,123020,91145,31875,FEC,181.429151,14.579569,196.008720,68.589133,5.101814,35
06,000001,123445,90708,32737,FEC,154.139018,15.502252,169.641270,64.506757,5.894792,37
06,000002,123251,91052,32199,FEC,166.116234,14.975881,181.092115,66.774035,5.522052,41
06,000003,123083,90712,32371,FEC,181.205473,14.484685,195.690158,69.038436,5.110119,33
06,000004,122814,89231,33583,FEC,155.403028,14.828961,170.231989,67.435608,5.874337,39
06,000005,122405,89986,32419,FEC,156.653962,14.819041,171.473003,67.480750,5.831822,38
06,000006,122265,88537,33728,FEC,158.027483,14.723677,172.751160,67.917817,5.788673,32
06,000007,121615,87238,34377,FEC,150.480948,14.895495,165.376443,67.134392,6.046810,34
06,000008,121132,84839,36293,FEC,130.539012,15.291936,145.830948,65.393944,6.857255,42
06,000009,120303,82923,37380,FEC,109.663160,15.600872,125.264032,64.098981,7.983138,41
06,000010,118870,80053,38817,FEC,117.675619,16.420865,134.096484,60.898132,7.457317,44
06,000011,118105,75100,43005,FEC,116.140588,18.171845,134.312433,55.030185,7.445327,48
