file,target_points,algorithm,max_n,points,run_id,total_ms,build_ms,search_ms,merge_ms,final_ms,clusters
seq00_static_350k.ply,350000,FEC,0,350000,6,496.687674,38.020307,88.261457,355.447100,11.531587,156
seq00_static_350k.ply,350000,FEC,0,350000,7,467.362971,34.865795,77.338439,339.692712,12.106824,156
seq00_static_350k.ply,350000,FEC1,0,350000,1,126.999937,34.474939,68.746097,5.795706,12.528073,156
seq00_static_350k.ply,350000,FEC1,0,350000,2,125.051051,33.802423,67.277137,5.916735,12.370229,156
seq00_static_350k.ply,350000,FEC1,0,350000,3,124.935138,33.721561,68.219971,6.127807,11.103894,156
seq00_static_350k.ply,350000,FEC1,0,350000,4,131.527998,34.379517,72.563737,6.563106,11.541465,156
seq00_static_350k.ply,350000,FEC1,0,350000,5,133.760542,37.479771,70.489447,6.450467,13.267738,156
seq00_static_350k.ply,350000,FEC1,0,350000,6,137.947370,37.518592,75.300052,7.145259,10.982954,156
seq00_static_350k.ply,350000,FEC1,0,350000,7,117.555647,34.636694,62.069797,5.479007,10.375562,156
seq00_static_350k.ply,350000,FECunion,0,350000,1,105.873006,32.804328,61.479903,3.312962,1.603231,156
seq00_static_350k.ply,350000,FECunion,0,350000,2,104.826129,32.067991,60.811824,3.243255,2.158725,156
seq00_static_350k.ply,350000,FECunion,0,350000,3,105.511059,32.739565,61.191793,3.405770,1.566412,156
seq00_static_350k.ply,350000,FECunion,0,350000,4,105.825326,31.915763,62.302432,3.315729,1.578625,156
seq00_static_350k.ply,350000,FECunion,0,350000,5,103.647524,32.425420,60.206674,3.174387,1.574657,156
seq00_static_350k.ply,350000,FECunion,0,350000,6,105.064923,32.331672,61.288077,3.320150,1.580148,156
seq00_static_350k.ply,350000,FECunion,0,350000,7,105.137000,31.776770,61.750663,3.303359,1.564858,156
seq00_static_350k.ply,350000,FEC,50,350000,1,440.400357,32.557751,66.729709,326.636037,11.381259,156
seq00_static_350k.ply,350000,FEC,50,350000,2,441.448525,32.771756,72.031969,322.060287,11.437085,156
seq00_static_350k.ply,350000,FEC,50,350000,3,449.798355,33.597312,69.709456,332.826572,10.589999,156
seq00_static_350k.ply,350000,FEC,50,350000,4,455.202747,32.152943,76.421986,332.632305,10.855743,156
seq00_static_350k.ply,350000,FEC,50,350000,5,446.536848,32.034598,68.540526,332.277648,10.435676,156
seq00_static_350k.ply,350000,FEC,50,350000,6,461.464163,32.354905,71.483995,343.016310,11.275096,156
seq00_static_350k.ply,350000,FEC,50,350000,7,488.254514,34.702722,75.678573,362.302545,11.899979,156
seq00_static_350k.ply,350000,FEC1,50,350000,1,123.362441,34.861666,66.148039,5.778596,11.000383,156
seq00_static_350k.ply,350000,FEC1,50,350000,2,126.200799,33.805155,69.766230,6.125613,10.704907,156
seq00_static_350k.ply,350000,FEC1,50,350000,3,125.066249,33.945150,68.404186,6.152048,10.739033,156
seq00_static_350k.ply,350000,FEC1,50,350000,4,125.515395,35.136683,67.749237,6.073639,10.814618,156
seq00_static_350k.ply,350000,FEC1,50,350000,5,123.074260,34.072380,66.512355,5.876799,10.957760,156
seq00_static_350k.ply,350000,FEC1,50,350000,6,138.538397,35.575780,77.179681,6.994302,11.939639,156
seq00_static_350k.ply,350000,FEC1,50,350000,7,136.707797,40.063425,72.031295,6.697254,11.347547,156
seq00_static_350k.ply,350000,FECunion,50,350000,1,115.338477,35.305527,67.532609,3.562745,1.700432,156
seq00_static_350k.ply,350000,FECunion,50,350000,2,111.900875,34.545253,65.117665,3.460437,1.786481,156
seq00_static_350k.ply,350000,FECunion,50,350000,3,112.322332,34.109186,65.977878,3.553928,1.753181,156
seq00_static_350k.ply,350000,FECunion,50,350000,4,114.010761,34.220927,67.116903,3.724213,1.784441,156
seq00_static_350k.ply,350000,FECunion,50,350000,5,115.285229,36.850769,65.912351,3.632701,1.774238,156
seq00_static_350k.ply,350000,FECunion,50,350000,6,115.618671,35.330600,67.678167,3.601446,1.756601,156
seq00_static_350k.ply,350000,FECunion,50,350000,7,115.118600,35.759146,66.674107,3.559885,1.807060,156
seq00_static_400k.ply,400000,FEC,0,400000,1,625.158438,45.804525,91.796298,468.411386,15.224929,171
seq00_static_400k.ply,400000,FEC,0,400000,2,621.696371,43.981661,89.930235,468.760041,14.796860,171
seq00_static_400k.ply,400000,FEC,0,400000,3,630.106193,40.888074,99.285761,471.045202,14.656879,171
seq00_static_400k.ply,400000,FEC,0,400000,4,574.038798,40.635241,82.380393,434.031357,13.114331,171
seq00_static_400k.ply,400000,FEC,0,400000,5,566.283453,39.133896,80.531999,429.642930,13.096206,171
seq00_static_400k.ply,400000,FEC,0,400000,6,586.582480,41.092370,86.044857,442.084587,13.536452,171
seq00_static_400k.ply,400000,FEC,0,400000,7,589.378919,39.736618,90.948007,440.064973,14.700966,171
seq00_static_400k.ply,400000,FEC1,0,400000,1,138.198788,40.022972,73.261462,6.431957,12.039052,171
seq00_static_400k.ply,400000,FEC1,0,400000,2,142.615324,38.151543,77.741753,6.871481,12.709082,171
seq00_static_400k.ply,400000,FEC1,0,400000,3,138.288859,39.220059,73.961701,6.455355,12.037789,171
seq00_static_400k.ply,400000,FEC1,0,400000,4,142.367124,42.442962,74.159312,6.394808,12.772622,171
seq00_static_400k.ply,400000,FEC1,0,400000,5,140.230060,39.869561,74.881805,6.431900,12.235313,171
seq00_static_400k.ply,400000,FEC1,0,400000,6,138.402645,39.628504,73.814879,6.457066,12.050484,171
seq00_static_400k.ply,400000,FEC1,0,400000,7,137.387790,39.335247,72.936038,6.320429,12.347547,171
seq00_static_400k.ply,400000,FECunion,0,400000,1,123.492639,38.477251,71.455904,3.866678,1.822066,171
seq00_static_400k.ply,400000,FECunion,0,400000,2,123.763472,38.270879,71.824326,3.864249,1.814151,171
seq00_static_400k.ply,400000,FECunion,0,400000,3,121.797314,37.528141,70.698705,3.716819,1.805514,171
seq00_static_400k.ply,400000,FECunion,0,400000,4,123.817715,39.771905,70.658329,3.690473,1.848145,171
seq00_static_400k.ply,400000,FECunion,0,400000,5,130.461536,39.080171,76.644022,4.140181,1.939949,171
seq00_static_400k.ply,400000,FECunion,0,400000,6,131.402175,40.318721,75.684516,3.907677,1.980649,171
seq00_static_400k.ply,400000,FECunion,0,400000,7,132.977088,42.681703,75.773424,4.054281,1.940681,171
seq00_static_400k.ply,400000,FEC,50,400000,1,633.076413,40.443216,92.849884,481.446486,14.281987,171
seq00_static_400k.ply,400000,FEC,50,400000,2,607.190846,40.626063,85.182461,463.353423,13.902052,171
seq00_static_400k.ply,400000,FEC,50,400000,3,618.360902,41.405391,84.770835,473.801251,14.273474,171
seq00_static_400k.ply,400000,FEC,50,400000,4,628.355158,41.050556,89.546238,479.006598,14.538697,171
seq00_static_400k.ply,400000,FEC,50,400000,5,636.062291,41.313857,97.545089,478.515786,14.605045,171
seq00_static_400k.ply,400000,FEC,50,400000,6,614.419156,41.520954,84.602476,469.663496,14.416157,171
seq00_static_400k.ply,400000,FEC,50,400000,7,702.484117,44.286147,103.622198,535.271704,14.999602,171
seq00_static_400k.ply,400000,FEC1,50,400000,1,143.636626,40.642713,76.236296,6.623750,13.353781,171
seq00_static_400k.ply,400000,FEC1,50,400000,2,141.798683,39.674035,75.836466,6.632455,13.087805,171
seq00_static_400k.ply,400000,FEC1,50,400000,3,147.402567,43.446135,76.940391,6.875069,13.218075,171
seq00_static_400k.ply,400000,FEC1,50,400000,4,144.726199,41.042419,77.009717,6.800448,12.943025,171
seq00_static_400k.ply,400000,FEC1,50,400000,5,146.163709,42.313045,76.286326,6.691863,14.203966,171
seq00_static_400k.ply,400000,FEC1,50,400000,6,161.479185,46.244468,85.738020,7.979656,13.150564,171
seq00_static_400k.ply,400000,FEC1,50,400000,7,143.609783,40.628610,75.463838,6.563375,14.367063,171
seq00_static_400k.ply,400000,FECunion,50,400000,1,128.397075,41.475729,72.766923,3.943951,1.977672,171
seq00_static_400k.ply,400000,FECunion,50,400000,2,123.644410,40.828994,69.380254,3.829743,1.813218,171
seq00_static_400k.ply,400000,FECunion,50,400000,3,121.813992,37.806821,70.378357,3.798249,1.855956,171
seq00_static_400k.ply,400000,FECunion,50,400000,4,123.050826,39.115830,70.342365,3.802594,1.831804,171
seq00_static_400k.ply,400000,FECunion,50,400000,5,119.645341,38.147150,68.061316,3.783455,1.854713,171
seq00_static_400k.ply,400000,FECunion,50,400000,6,121.309382,38.268825,69.473395,3.742989,1.857963,171
seq00_static_400k.ply,400000,FECunion,50,400000,7,124.207337,40.126647,69.948080,3.818358,1.853078,171
seq00_static_450k.ply,450000,FEC,0,450000,1,714.268565,48.435651,107.545077,537.276296,15.860341,180
seq00_static_450k.ply,450000,FEC,0,450000,2,707.037507,47.429780,103.996483,536.142014,14.964087,180
seq00_static_450k.ply,450000,FEC,0,450000,3,684.975672,44.351153,92.432750,529.788716,14.156170,180
seq00_static_450k.ply,450000,FEC,0,450000,4,692.467320,43.929881,92.999426,535.970685,15.231569,180
seq00_static_450k.ply,450000,FEC,0,450000,5,740.548230,44.206610,101.141313,574.070039,16.458575,180
seq00_static_450k.ply,450000,FEC,0,450000,6,787.436910,48.804966,110.859599,606.573720,16.386708,180
seq00_static_450k.ply,450000,FEC,0,450000,7,766.290720,51.611241,108.530345,584.491156,16.948444,180
seq00_static_450k.ply,450000,FEC1,0,450000,1,173.490908,48.585307,92.261720,8.054295,16.297417,180
seq00_static_450k.ply,450000,FEC1,0,450000,2,172.178858,48.715035,91.408143,7.825655,16.147852,180
seq00_static_450k.ply,450000,FEC1,0,450000,3,168.645763,47.970484,89.688470,7.843467,15.167232,180
seq00_static_450k.ply,450000,FEC1,0,450000,4,171.442729,47.177739,93.441753,8.002085,14.773931,180
seq00_static_450k.ply,450000,FEC1,0,450000,5,172.689158,50.617463,91.629284,8.009983,14.530346,180
seq00_static_450k.ply,450000,FEC1,0,450000,6,166.667465,46.701316,90.010764,7.626610,14.671248,180
seq00_static_450k.ply,450000,FEC1,0,450000,7,193.483417,56.799701,102.440206,9.574830,14.692948,180
seq00_static_450k.ply,450000,FECunion,0,450000,1,150.466855,46.640105,87.076936,4.590847,2.218410,180
seq00_static_450k.ply,450000,FECunion,0,450000,2,153.654422,49.897050,86.971865,4.618570,2.317907,180
seq00_static_450k.ply,450000,FECunion,0,450000,3,155.952151,49.820035,88.582030,4.632152,2.260510,180
seq00_static_450k.ply,450000,FECunion,0,450000,4,153.196351,48.229883,88.094467,4.677439,2.266330,180
seq00_static_450k.ply,450000,FECunion,0,450000,5,151.626873,47.386034,87.545003,4.641921,2.247473,180
seq00_static_450k.ply,450000,FECunion,0,450000,6,157.655984,48.942991,89.577296,4.839855,2.265459,180
seq00_static_450k.ply,450000,FECunion,0,450000,7,153.043600,49.019929,86.989858,4.591957,2.248542,180
seq00_static_450k.ply,450000,FEC,50,450000,1,747.255555,49.416681,101.169254,576.102464,15.687785,180
seq00_static_450k.ply,450000,FEC,50,450000,2,788.599859,49.363296,113.280996,605.069509,16.021277,180
seq00_static_450k.ply,450000,FEC,50,450000,3,747.775883,48.779375,103.636148,574.298907,16.116445,180
seq00_static_450k.ply,450000,FEC,50,450000,4,715.272329,45.422299,95.582493,555.312063,14.502914,180
seq00_static_450k.ply,450000,FEC,50,450000,5,720.965118,49.258301,97.650898,554.024336,14.946501,180
seq00_static_450k.ply,450000,FEC,50,450000,6,728.190296,51.839176,104.298738,552.002584,15.556367,180
seq00_static_450k.ply,450000,FEC,50,450000,7,724.486333,44.754303,97.339140,562.323359,15.542808,180
seq00_static_450k.ply,450000,FEC1,50,450000,1,165.151110,49.179012,86.368189,7.669117,14.108899,180
seq00_static_450k.ply,450000,FEC1,50,450000,2,159.363764,45.745024,84.434615,7.492996,13.976532,180
seq00_static_450k.ply,450000,FEC1,50,450000,3,164.714944,47.377597,87.368637,7.821730,14.245761,180
seq00_static_450k.ply,450000,FEC1,50,450000,4,162.840948,47.215396,86.188492,7.682751,14.005326,180
seq00_static_450k.ply,450000,FEC1,50,450000,5,163.106077,46.588684,87.690940,7.724185,13.178597,180
seq00_static_450k.ply,450000,FEC1,50,450000,6,162.516919,45.548231,87.223538,7.885197,13.686439,180
seq00_static_450k.ply,450000,FEC1,50,450000,7,164.213045,48.532445,86.195167,7.870687,13.640985,180
seq00_static_450k.ply,450000,FECunion,50,450000,1,146.359741,45.148436,84.837047,4.623979,2.135744,180
seq00_static_450k.ply,450000,FECunion,50,450000,2,142.790909,45.376602,81.417827,4.398479,2.196724,180
seq00_static_450k.ply,450000,FECunion,50,450000,3,144.281481,47.900508,80.600017,4.340241,2.149875,180
seq00_static_450k.ply,450000,FECunion,50,450000,4,142.544627,46.051215,80.832159,4.342260,2.112933,180
seq00_static_450k.ply,450000,FECunion,50,450000,5,141.991195,46.228942,80.076366,4.311304,2.190897,180
seq00_static_450k.ply,450000,FECunion,50,450000,6,144.071411,46.637499,81.378947,4.364517,2.126327,180
seq00_static_450k.ply,450000,FECunion,50,450000,7,146.529528,47.333641,82.971970,4.368355,2.148533,180
seq00_static_500k.ply,500000,FEC,0,500000,1,923.266997,57.732092,132.151875,710.444504,17.866665,181
seq00_static_500k.ply,500000,FEC,0,500000,2,905.637602,57.474091,141.007807,684.923119,17.240900,181
seq00_static_500k.ply,500000,FEC,0,500000,3,873.573565,52.278638,116.378665,683.828256,16.075886,181
seq00_static_500k.ply,500000,FEC,0,500000,4,862.355140,52.727196,113.758312,672.692781,18.213846,181
seq00_static_500k.ply,500000,FEC,0,500000,5,866.067159,53.968123,113.493155,676.823595,16.772778,181
seq00_static_500k.ply,500000,FEC,0,500000,6,846.602023,53.410560,102.598427,669.582706,16.012174,181
seq00_static_500k.ply,500000,FEC,0,500000,7,866.007960,52.137290,109.950971,680.275855,18.718647,181
seq00_static_500k.ply,500000,FEC1,0,500000,1,189.677893,60.406116,96.581186,8.410045,15.792995,181
seq00_static_500k.ply,500000,FEC1,0,500000,2,187.811170,53.023329,101.078454,9.085225,15.268623,181
seq00_static_500k.ply,500000,FEC1,0,500000,3,183.224919,53.141655,97.268556,8.685875,15.572228,181
seq00_static_500k.ply,500000,FEC1,0,500000,4,187.971349,54.291399,99.685888,8.966496,16.225363,181
seq00_static_500k.ply,500000,FEC1,0,500000,5,184.739534,54.244713,98.175747,8.751815,14.960101,181
seq00_static_500k.ply,500000,FEC1,0,500000,6,179.842464,53.510972,94.767159,8.333600,14.914919,181
seq00_static_500k.ply,500000,FEC1,0,500000,7,181.016995,53.314442,95.192916,8.109885,16.140436,181
seq00_static_500k.ply,500000,FECunion,0,500000,1,162.480967,53.749961,91.590629,4.887334,2.362465,181
seq00_static_500k.ply,500000,FECunion,0,500000,2,162.397251,52.877231,91.831574,4.915483,2.350608,181
seq00_static_500k.ply,500000,FECunion,0,500000,3,161.090240,51.582243,92.166365,4.972641,2.290187,181
seq00_static_500k.ply,500000,FECunion,0,500000,4,161.526450,51.967645,92.134853,4.846620,2.368028,181
seq00_static_500k.ply,500000,FECunion,0,500000,5,162.948666,53.049172,90.692386,4.824102,2.380198,181
seq00_static_500k.ply,500000,FECunion,0,500000,6,161.780700,51.169017,92.878808,4.928686,2.314527,181
seq00_static_500k.ply,500000,FECunion,0,500000,7,163.144768,51.033647,93.998509,4.820633,2.396751,181
seq00_static_500k.ply,500000,FEC,50,500000,1,855.493827,56.411180,105.105721,672.717332,16.229558,181
seq00_static_500k.ply,500000,FEC,50,500000,2,881.703409,52.028911,106.509797,701.228335,16.967516,181
seq00_static_500k.ply,500000,FEC,50,500000,3,906.369737,52.787419,120.204243,712.082624,16.249879,181
seq00_static_500k.ply,500000,FEC,50,500000,4,902.328900,53.584377,108.540584,718.723957,16.485080,181
seq00_static_500k.ply,500000,FEC,50,500000,5,895.281517,52.664929,107.571501,712.458202,17.599264,181
seq00_static_500k.ply,500000,FEC,50,500000,6,877.402778,52.892291,115.581286,687.564372,16.341066,181
seq00_static_500k.ply,500000,FEC,50,500000,7,916.492018,54.474660,130.260337,709.971134,16.742236,181
seq00_static_500k.ply,500000,FEC1,50,500000,1,184.051727,52.447267,98.183409,8.489413,15.879540,181
seq00_static_500k.ply,500000,FEC1,50,500000,2,185.863101,54.774002,97.559798,8.579193,16.007094,181
seq00_static_500k.ply,500000,FEC1,50,500000,3,182.626687,54.274966,95.659721,8.508715,15.292885,181
seq00_static_500k.ply,500000,FEC1,50,500000,4,184.077580,52.784512,98.511637,8.618403,15.135507,181
seq00_static_500k.ply,500000,FEC1,50,500000,5,177.774641,51.447958,93.654354,8.100591,16.238832,181
seq00_static_500k.ply,500000,FEC1,50,500000,6,177.518510,52.354677,92.592714,8.210227,16.285889,181
seq00_static_500k.ply,500000,FEC1,50,500000,7,190.188739,57.207015,99.145213,9.166841,15.230912,181
seq00_static_500k.ply,500000,FECunion,50,500000,1,162.208610,53.023934,91.192031,4.843976,2.391992,181
seq00_static_500k.ply,500000,FECunion,50,500000,2,163.048685,53.989835,91.433941,4.934839,2.359749,181
seq00_static_500k.ply,500000,FECunion,50,500000,3,160.607154,52.516664,90.687919,4.901046,2.401020,181
seq00_static_500k.ply,500000,FECunion,50,500000,4,160.310223,51.478929,90.758408,4.948744,2.349763,181
seq00_static_500k.ply,500000,FECunion,50,500000,5,164.098534,51.838588,94.047966,5.010255,2.316206,181
seq00_static_500k.ply,500000,FECunion,50,500000,6,162.118752,52.916208,91.319253,4.952015,2.431460,181
seq00_static_500k.ply,500000,FECunion,50,500000,7,169.975410,53.098772,97.536936,5.060436,2.441134,181
seq00_static_550k.ply,550000,FEC,0,550000,1,1055.365386,68.428863,129.260564,830.997546,20.357948,200
seq00_static_550k.ply,550000,FEC,0,550000,2,1076.470268,63.422763,135.233200,851.437727,20.742958,200
seq00_static_550k.ply,550000,FEC,0,550000,3,1027.561886,59.789465,124.706594,818.132348,19.409165,200
seq00_static_550k.ply,550000,FEC,0,550000,4,1049.587410,58.687440,131.783428,832.775190,20.846298,200
seq00_static_550k.ply,550000,FEC,0,550000,5,1055.628670,58.799150,125.088959,847.678479,18.675338,200
seq00_static_550k.ply,550000,FEC,0,550000,6,1065.434071,59.405714,134.752893,845.788077,19.997811,200
seq00_static_550k.ply,550000,FEC,0,550000,7,1085.724336,62.406229,126.945580,871.530002,19.351860,200
seq00_static_550k.ply,550000,FEC1,0,550000,1,206.669521,63.399104,106.832272,9.111074,18.263200,200
seq00_static_550k.ply,550000,FEC1,0,550000,2,203.167209,59.805876,106.684450,9.139587,18.396068,200
seq00_static_550k.ply,550000,FEC1,0,550000,3,203.628751,60.876117,105.920004,9.030124,18.539942,200
seq00_static_550k.ply,550000,FEC1,0,550000,4,204.796351,60.748391,106.400872,9.189928,19.060713,200
seq00_static_550k.ply,550000,FEC1,0,550000,5,206.240341,59.759149,108.856800,9.236819,19.218285,200
seq00_static_550k.ply,550000,FEC1,0,550000,6,218.753695,64.899747,114.446364,10.590475,18.368713,200
seq00_static_550k.ply,550000,FEC1,0,550000,7,204.502139,61.467990,106.210306,9.254526,18.357634,200
seq00_static_550k.ply,550000,FECunion,0,550000,1,182.865492,59.195201,103.827352,5.440474,2.672702,200
seq00_static_550k.ply,550000,FECunion,0,550000,2,182.639238,60.115865,102.276007,5.391260,2.596625,200
seq00_static_550k.ply,550000,FECunion,0,550000,3,180.460502,59.879809,101.456541,5.424422,2.612710,200
seq00_static_550k.ply,550000,FECunion,0,550000,4,181.249545,58.079936,103.439659,5.373370,2.613661,200
seq00_static_550k.ply,550000,FECunion,0,550000,5,190.216353,61.013188,108.171241,5.562643,2.626387,200
seq00_static_550k.ply,550000,FECunion,0,550000,6,186.968846,60.983931,105.742009,5.383581,2.658041,200
seq00_static_550k.ply,550000,FECunion,0,550000,7,190.569276,62.026479,107.627223,5.406049,2.676662,200
seq00_static_550k.ply,550000,FEC,50,550000,1,1106.583147,63.005718,131.255062,885.913313,20.851745,200
seq00_static_550k.ply,550000,FEC,50,550000,2,1049.225363,62.338485,122.841185,839.915871,18.577170,200
seq00_static_550k.ply,550000,FEC,50,550000,3,1088.584826,62.015843,123.478479,876.789521,20.795936,200
seq00_static_550k.ply,550000,FEC,50,550000,4,1078.742061,64.043835,124.189330,865.011882,19.335956,200
seq00_static_550k.ply,550000,FEC,50,550000,5,1084.443996,63.153015,126.423599,868.728228,20.594686,200
seq00_static_550k.ply,550000,FEC,50,550000,6,1075.909394,61.272938,130.918479,859.480542,18.734746,200
seq00_static_550k.ply,550000,FEC,50,550000,7,1050.454598,61.916897,125.171588,837.095692,20.809209,200
seq00_static_550k.ply,550000,FEC1,50,550000,1,205.870334,61.431486,106.352661,9.188675,18.784650,200
seq00_static_550k.ply,550000,FEC1,50,550000,2,201.669040,62.381500,102.180064,9.005749,18.880920,200
seq00_static_550k.ply,550000,FEC1,50,550000,3,224.311291,62.546556,120.251058,10.585478,19.231058,200
seq00_static_550k.ply,550000,FEC1,50,550000,4,212.615796,63.827986,110.044935,9.685837,18.856737,200
seq00_static_550k.ply,550000,FEC1,50,550000,5,208.562233,64.709389,106.730793,9.551931,17.893883,200
